0,1,2,3,4,5,6,7,8,9,10,11,12
1.5707963267948966,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5721212659572636,0.498885806337502,-0.0001674795933257186,0.019841254846175122,0.03578720577464313,-0.010032051239498655,-0.04993914605826735,-0.04535018553166512,-0.03770836792774515,0.03068767532073913,-0.016230406769372704,0.009209714162367294,0.0
1.6040156068148488,0.46264644097711816,0.2403977503832618,-1.0513757067540452,4.045744002708445,-6.76407623101501,2.671197517747207,0.9702031848215018,4.105569314928963,6.041745503714864,4.644071327883978,5.503243490759847,0.0
1.5842917982266438,0.4816206608300458,0.20413087745648775,-0.8947132862290179,4.038245013093084,-6.918233662785056,2.800383415105168,0.809943439883073,3.8743116177315193,4.727709602781222,4.093080312519853,4.508940907992911,0.0
1.5771506108530415,0.4881613157192594,0.1940496831123606,-0.8736619406615487,4.005875412692156,-7.027582852896716,2.9096228776056883,0.7731547360344297,3.854185661377922,4.320650989632117,3.9571919503204946,4.217644700689572,0.0
1.5718560574325835,0.4929239150865694,0.18713259595918066,-0.8692427931469057,3.955687858398092,-7.104077167084221,3.0044473495035007,0.7515728493570883,3.850830523120182,4.032018646774406,3.868009314510062,4.0148398553845475,0.0
1.5671544249535674,0.4971071707852455,0.1813118054693749,-0.8699400550697884,3.891811837248515,-7.15419360947062,3.0872253005050605,0.7349168539439456,3.8547359896072817,3.7832546516531482,3.795698843968903,3.842291797291552,0.0
1.5627433471762986,0.5010005369666346,0.1760253166639322,-0.8728253052514348,3.816843400085369,-7.181372429880422,3.158797383512814,0.7205432613731424,3.862290587575149,3.5540732496617564,3.731747549547357,3.6846162876895687,0.0
1.5585232399901012,0.5047002347350973,0.17104569850535795,-0.8768248655829042,3.7326232305111686,-7.187548626289403,3.219250019115541,0.7074618175836562,3.8714083296599613,3.3368811851222455,3.6724551330348634,3.5358343817473634,0.0
1.5544582931913433,0.5082416703736845,0.16625706807663895,-0.8814608157316113,3.6405107085829695,-7.173742379211636,3.2682348153537006,0.6952154179322455,3.8806104089105937,3.1282061285372347,3.615762285231949,3.393054252215901,0.0
1.5505396752843097,0.5116345417563712,0.16158877713226955,-0.886496376185635,3.541456530857329,-7.1402658929453375,3.305103573392133,0.6835621907431634,3.8886304241545613,2.926273044162784,3.560259441772424,3.254644026544941,0.0
1.5467750517660386,0.5148729404664717,0.15698906333446552,-0.891810996432386,3.4359652305733452,-7.086689426040645,3.3289120731785045,0.6723609818131142,3.8941443478419666,2.7301527901121663,3.5047468368478545,3.1195503011062966,0.0
1.5431886938282675,0.5179354526364154,0.15241036643867187,-0.8973522177984278,3.3239605523267923,-7.011556655983387,3.3382701846173584,0.6615230309617474,3.895455911221452,2.5394464687583618,3.447921650499263,2.9869807294805697,0.0
1.5398316689562153,0.5207758798041263,0.14779465821124887,-0.9031230776742741,3.2044953840096664,-6.911676204990847,3.330923525349165,0.6509891149184311,3.88990358056024,2.354238469847291,3.3879501798068867,2.8561918706006635,0.0
1.536815841828838,0.5232919857583681,0.14304405532257927,-0.9092043829792694,3.0751024854577143,-6.7804197696396455,3.302700900799819,0.6407177552496999,3.8722972859390383,2.175364338103692,3.321455740173465,2.726205883869285,0.0
1.5344413847597995,0.5252080824977884,0.1379218676588781,-0.9158757640935814,2.930179932769882,-6.603120723052416,3.2445274888035,0.6306787026848413,3.8292978353189984,2.0056627004863765,3.2399650907500654,2.59499544505533,0.0
1.5339232215355052,0.5254064415142389,0.13149733896494575,-0.9243383659377821,2.75794610194603,-6.344138833085693,3.1325345940530243,0.6208491301156681,3.707612201254133,1.8573288891332234,3.1098797581019033,2.4550613322854735,0.0
1.5434879826155636,0.5163595168576579,0.11749383348352332,-0.9428095226419884,2.6606059339580663,-6.1516623499657275,3.0126954863310744,0.6112113022647315,3.1484111574754117,1.814987928994974,2.7057285255157097,2.257670560954696,0.0
1.5489668575778306,0.5111692043515033,0.10715920957178303,-0.9571141717953225,2.7668150914102494,-6.435155015840127,3.1658082662091007,0.6017510917035601,2.77992147940457,1.7430975870836496,2.4260542942016174,2.096964772286622,0.0
1.5537652890046443,0.5066594203440077,0.09771364444137669,-0.9706536126115152,2.615880371073293,-6.172327578188031,3.03026697665306,0.5924570009808062,2.44930617718892,1.672390276705957,2.1732240909048426,1.9484723629900538,0.0
1.5601624955790472,0.5007606924251818,0.08746477580283762,-0.9857044039091365,2.6981664317394642,-6.39692522214991,3.149442316628289,0.5833194986522486,2.058804437936535,1.6279658288674639,1.8864244371743557,1.8003458296296615,0.0
1.56647454641102,0.4950073221824992,0.07765636037432076,-1.000581011309007,2.5825246339096246,-6.197437853009043,3.0429630917384762,0.5743305562939115,1.6806740509923244,1.5913097005884176,1.6106157163484385,1.6613680352323215,0.0
1.573474026666143,0.48870419309108265,0.06773504732685577,-1.0160551753509468,2.6380390971659526,-6.360418652483836,3.12828871992326,0.5654833178588943,1.2824362535884055,1.5715891239217472,1.3258431778170425,1.528182199693128,0.0
1.5806041577237588,0.4823526639967913,0.05808811845805189,-1.0315698210031323,2.558600683916066,-6.232898143893049,3.0585493187520356,0.5567718583833131,0.8874077718902986,1.5621076944275585,1.0463978732634418,1.403117593054433,0.0
1.587993158822641,0.4758368415939364,0.04861954938399011,-1.0472532680795468,2.5816996831369874,-6.324049556667307,3.1054183912829947,0.5481910043830825,0.4901950551670842,1.5643835192364268,0.7689647533010534,1.2856138211024752,0.0
1.5953093261113012,0.46944733195621857,0.03953497092534089,-1.0627742004544338,2.5349027064380967,-6.265989372601736,3.073436480661988,0.5397361977197783,0.10401224339410992,1.5737503353255975,0.5013808638916221,1.1763817148281024,0.0
1.6025302057262807,0.4631977363070374,0.030828165218343133,-1.0781107586053758,2.529435987134944,-6.297689979906498,3.0903405289071886,0.5314033906699663,-0.2707173229183161,1.5894211951797597,0.24370555660097082,1.0749983156604896,0.0
1.6095228714255834,0.45719788697249475,0.02256008252247013,-1.0931307577496516,2.501968087092688,-6.283945316967584,3.0842468171010227,0.5231889637790771,-0.6292684348731337,1.6089560396877245,-0.0014907640177841963,0.9811783688323911,0.0
1.6163004798011444,0.45142921048842194,0.01469917235772992,-1.1078481988562745,2.4824754955638095,-6.288878066980395,3.089292563985046,0.51508966061741,-0.9727420260520483,1.631963260521926,-0.23509575626655083,0.8943169907364448,0.0
1.6228677366202853,0.445881374742276,0.007221265086553265,-1.1222687020329647,2.459609268946261,-6.28791835771164,3.0922479883369496,0.5071025352604525,-1.3018533487070325,1.6579813999422113,-0.4577483894323054,0.8138764406675005,0.0
1.6292500420856937,0.44052691091543095,9.22945968668265e-05,-1.136418627180184,2.436885633539484,-6.2883017125611005,3.0968236592671716,0.49922490948123455,-1.6180554555498146,1.686926737416001,-0.6704899655726786,0.7393612474388814,0.0
1.6354671594428638,0.43534407983723755,-0.0067160393378273555,-1.150318724242605,2.413702208150732,-6.288478780465964,3.102064005163415,0.49145433745224193,-1.9225199928735592,1.718693103151111,-0.874171758369665,0.6703448686472333,0.0
1.6415368626157232,0.4303135399158586,-0.013228829719010345,-1.1639877672014234,2.3902630174622606,-6.288665346198519,3.1079723119568525,0.4837885763253781,-2.2162887598336574,1.7531969422491074,-1.0695474423170936,0.6064556247325604,0.0
1.6474742232552926,0.4254188377250577,-0.019467894533081453,-1.1774418310544699,2.3666476809195105,-6.288844600458807,3.114443805381246,0.476225561466602,-2.5002558768807726,1.7903567132725267,-1.2572668184701357,0.5473676548619067,0.0
1.6532920364062187,0.42064593624588115,-0.025452311085552324,-1.1906947101387768,2.342929959644824,-6.289016122888832,3.121396087873507,0.46876338541732815,-2.7751918651452088,1.830091753317127,-1.4378929935511366,0.4927928817230717,0.0
1.6590011083815346,0.4159828841774433,-0.03119881926400072,-1.2037582007452867,2.319172090394138,-6.289179453655629,3.1287583767692295,0.46140027987112964,-3.0417610465300227,1.8723203950233245,-1.6119151134413543,0.4424744619346731,0.0
1.6646105268995366,0.41141951774422536,-0.03672217108411113,-1.2166423675930744,2.2954266070823577,-6.289334270130633,3.1364698598160983,0.45413460011464196,-3.3005370664572378,1.91695900500423,-1.7797595068662209,0.3961814454132296,0.0
1.6701279019776671,0.4069472013028824,-0.04203542775441896,-1.2293557822859371,2.271737824550269,-6.289480372724894,3.1444781974109066,0.44696481150159173,-3.5520163205952566,1.9639215421273222,-1.9417992071061243,0.3537044286382066,0.0
1.675559577473231,0.402558603935275,-0.047150210800762336,-1.2419057333549224,2.2481430976020613,-6.289617666394254,3.1527382450623396,0.4398894776196361,-3.7966294654847204,2.013119449752764,-2.09836203343592,0.3148520177039804,0.0
1.6809108148965084,0.3982475083291836,-0.05207691367910477,-1.2542984092908835,2.2246738862117925,-6.2897461439934546,3.1612109713756356,0.4329072498789315,-4.034751227807688,2.064461754777613,-2.249737420686812,0.2794479476567539,0.0
1.6861859520079483,0.39400864797910184,-0.056824879819596746,-1.2665390569065902,2.2013566542642935,-6.289865871780841,3.1698625445092516,0.42601685830467273,-4.26670873278938,2.1178552883642014,-2.3961821767041074,0.24732873227894656,0.0
1.6913885390346348,0.3898375688539416,-0.06140255237950624,-1.2786321177292033,2.178213626734825,-6.289976976914822,3.1786635620530506,0.4192171033572179,-4.492788560642321,2.1732049722542377,-2.5379253306507605,0.21834174226269518,0.0
1.6965214553394108,0.3857305119890013,-0.06581760027378365,-1.290581345151286,2.1552634273348485,-6.290079636723919,3.187588402093974,0.4125068486358042,-4.713242720071023,2.2304141343688637,-2.675172215244146,0.19234362954200424,0.0
1.7015870092001601,0.3816843138521464,-0.07007702437279571,-1.3023899049152436,2.1325216156883497,-6.290174069530668,3.196614676195475,0.4058850143473895,-4.928293705011589,2.2893848307606746,-2.8081079060209824,0.16919903177008738,0.0
1.706587023099442,0.37769632174319134,-0.07418724714207621,-1.3140604612664453,2.110001140296419,-6.290260526823801,3.2057227678369777,0.3993505714424351,-5.138138777984075,2.350018159912765,-2.9369001220998476,0.14877950402855786,0.0
1.7115229066406599,0.37376432187554887,-0.07815418846150277,-1.325595250840111,2.0877127210165627,-6.290339286593147,3.2148954424100067,0.39290253633566147,-5.342953602232017,2.41221456127578,-3.0617016763112033,0.13096263535498637,0.0
1.716395718926958,0.36988647814328446,-0.08198332990166832,-1.3369961460779756,2.0656651725692035,-6.290410647663363,3.2241175171026386,0.38653996614286756,-5.542895325894099,2.4758740937717905,-3.1826525481743455,0.11563131605205693,0.0
1.721206221979007,0.3660612798884423,-0.08567976934779337,-1.3482647097193527,2.0438656786856106,-6.2904749248839105,3.233375580922714,0.38026195437548244,-5.738105204985725,2.540896692445789,-3.299881640948548,0.10267312840863135,0.0
1.7259549265348604,0.36228749725256537,-0.08924826753811983,-1.3594022416851028,2.0223200249056164,-6.290532445052426,3.2426577567353467,0.3740676270431441,-5.928710837884367,2.6071824029713477,-3.41350827367862,0.09197983876562049,0.0
1.7306421313710687,0.35856414292547384,-0.092693287815472,-1.3704098194744943,2.0010327966870864,-6.2905835434664,3.251953498553825,0.3679561391216783,-6.114828072104342,2.674631594629706,-3.5236434505537453,0.08344697307912945,0.0
1.7352679571083511,0.3548904392977679,-0.0960190301690526,-1.381288333023438,1.9800075483670598,-6.29062856101365,3.2612534184601967,0.36192667134968143,-6.296562634154833,2.743145152893073,-3.630390942757763,0.07697346149602373,0.0
1.7398323753150715,0.3512657901857615,-0.0992294604608726,-1.3920385148260366,1.9592469475829941,-6.290667841725583,3.2705491384763534,0.3559784273217616,-6.474011524933554,2.812624652996003,-3.733848212080173,0.07246134014264259,0.0
1.744335233594659,0.34768975643310973,-0.10232833558080175,-1.4026609659971028,1.9387528989910967,-6.2907017307288235,3.2798331634890987,0.35011063085052807,-6.647264216167043,2.8829725159689805,-3.834107200676141,0.06981550047809851,0.0
1.7487762772359656,0.3441620348063855,-0.10531922515039023,-1.4131561788484328,1.9185266504805127,-6.290730572540621,3.2890987719803606,0.3443225235728104,-6.81640367764235,2.9540921485991776,-3.931255007334474,0.06894347829132237,0.0
1.75315516791553,0.3406824396959073,-0.10820553029358718,-1.4235245564634185,1.8985688845543895,-6.29075470966179,3.2983399218495117,0.33861336277844806,-6.981507260188713,3.0258880687167324,-4.025374467285795,0.06975527581383505,0.0
1.7574714998651935,0.33725088721137225,-0.11099049990832485,-1.433766429680546,1.8788797971122062,-6.290774481428006,3.3075511690581396,0.3329824194424145,-7.1426474553947426,3.0982660171077683,-4.116544649834123,0.07216321154716862,0.0
1.7617248138552597,0.3338673813269631,-0.11367724480341071,-1.4438820718342513,1.8594591655062833,-6.29079022308622,3.316727597194797,0.327428976443107,-7.299892549746435,3.171133057245218,-4.204841285820531,0.07608179331933351,0.0
1.7659146092903755,0.3305320017848177,-0.11626875000761182,-1.4538717115495543,1.8403064074457172,-6.290802265068014,3.325864756361715,0.3219523269514014,-7.453307188126949,3.244397663915992,-4.290337135042327,0.08142761083138912,0.0
1.7700403546708976,0.3272448935109498,-0.11876788551006441,-1.4637355438432387,1.821420632072192,-6.290810932435935,3.33495861003829,0.3165517729765986,-7.602952859333296,3.3179698017145225,-4.373102302185474,0.08811924456671974,0.0
1.774101496635256,0.3240062573354329,-0.12117741565142795,-1.473473739747711,1.8028006843252373,-6.290816544482502,3.344005488786468,0.3112266240567068,-7.748888314357937,3.39176099427182,-4.453204508524725,0.09607718843862739,0.0
